CaseNumber,Location,Reported Date,Month,Year,Offense Desc,Statute Code,Statute Desc,Counts,Reporting Officer
2019-00002912,111 ENFIELD AVE,01/10/2019 01:29:40 PM,1,2019,"Larceny, Other",11-41-1,LARCENY/U $1500 - ALL OTH LARCENY,1,CKennedy
2019-00002300,170 LEAH ST,01/08/2019 12:04:19 PM,1,2019,Larceny from Motor Vehicle,11-41-1,LARCENY/U $1500 - FROM MV,1,CKennedy
2019-00003183,636 MANTON AVE,01/11/2019 09:54:47 AM,1,2019,Vandalism,11-44-1,VANDALISM/MALICIOUS INJURY TO PROPERTY,1,CKennedy
2019-00006965,50 MAUDE ST,01/23/2019 02:01:00 PM,1,2019,"Assault, Simple",11-5-10,ASSLT ON PERSONS OVER 60 CAUSING BODILY INJURY,1,CKennedy
2019-00006316,25 DEVEREUX AVE,01/21/2019 10:19:47 AM,1,2019,Burglary,11-8-2,B&E DWELLING HOUSE W/O CONSENT,1,CKennedy
2018-00134503,24 WEALTH AVE,12/29/2018 11:32:10 AM,12,2018,Motor Vehicle Theft,11-41-1,LARCENY/U $1500 - AUTO THEFT,1,CKennedy
2019-00001990,650 BRANCH AVE,01/07/2019 12:05:55 PM,1,2019,Vandalism,11-44-1,VANDALISM/MALICIOUS INJURY TO PROPERTY,1,CKennedy
2018-00134475,OAKLAND AVE & CHALKSTONE AVE,12/29/2018 08:28:31 AM,12,2018,Vandalism,11-44-1,VANDALISM/MALICIOUS INJURY TO PROPERTY,1,CKennedy
2018-00132549,17 GAGE ST,12/22/2018 01:44:56 PM,12,2018,Burglary,11-8-2,B&E DWELLING HOUSE W/O CONSENT,1,CKennedy
2018-00126025,593 EDDY ST,12/03/2018 08:42:00 AM,12,2018,"Assault, Simple",11-5-3,SIMPLE ASSAULT/BATTERY,1,CKennedy
2018-00128756,47 EAGLE ST,12/11/2018 01:24:00 PM,12,2018,Tresspassing,11-44-26,WILLFUL TRESPASS,1,CKennedy
2019-00009949,989 MANTON AVE,02/01/2019 06:55:00 AM,2,2019,Vandalism,11-44-1,VANDALISM/MALICIOUS INJURY TO PROPERTY,1,CKennedy
2019-00010939,610 SMITH ST,02/04/2019 06:49:46 AM,2,2019,"Larceny, Other",11-41-1,LARCENY/U $1500 - ALL OTH LARCENY,1,CKennedy
2019-00009069,12 EAGLE ST,01/29/2019 08:42:10 AM,1,2019,"Larceny, Other",11-41-1,LARCENY/U $1500 - ALL OTH LARCENY,1,CKennedy
2018-00501062,36 WOOD ST,09/05/2018 07:02:37 PM,9,2018,"Larceny, Other",11-41-1,LARCENY/U $1500 - ALL OTH LARCENY,1,RPapa
2018-00501063,20 PROVIDENCE PL,09/06/2018 02:30:05 PM,9,2018,"Larceny, Other",11-41-1,LARCENY/U $1500 - ALL OTH LARCENY,1,RPapa
2018-00501064,652 HUNTINGTON AVE,09/06/2018 02:52:12 PM,9,2018,Vandalism,11-44-1,VANDALISM/MALICIOUS INJURY TO PROPERTY,1,RPapa
2018-00501065,95 CEDAR ST,09/06/2018 08:11:53 PM,9,2018,Larceny from Motor Vehicle,11-41-1,LARCENY/U $1500 - FROM MV,1,RPapa
2018-00501066,ROCHAMBEAU AVE ,09/07/2018 12:17:03 AM,9,2018,RI Statute Violation,11-35-17,CRANK OR OBSCENE PHONE CALLS - ALL OTH OFFENSE,1,RPapa
2018-00107102,65 SALMON ST,10/09/2018 03:26:00 PM,10,2018,Lost Article,Not Used,No violations,0,Central Station
2018-00501067,39 KENYON ST,09/07/2018 04:02:49 PM,9,2018,Vandalism,11-44-1,VANDALISM/MALICIOUS INJURY TO PROPERTY,1,RPapa
2018-00501060,10 WEYBOSSET ST,09/05/2018 04:06:31 PM,9,2018,RI Statute Violation,11-35-17,CRANK OR OBSCENE PHONE CALLS - ALL OTH OFFENSE,1,RPapa
2018-00501061,1 ORMS ST,09/05/2018 04:58:24 PM,9,2018,"Larceny, Other",11-41-1,LARCENY/U $1500 - ALL OTH LARCENY,1,RPapa
2018-00501166,143 5TH ST,10/03/2018 06:55:41 PM,10,2018,"Larceny, Other",11-41-1,LARCENY/U $1500 - OTH LAR,1,RPapa
2018-00501167,CLIFFORD ST & EDDY ST,10/03/2018 08:33:05 PM,10,2018,Larceny from Motor Vehicle,11-41-1,LARCENY/U $1500 - FROM MV,1,RPapa
2018-00501170,182 ACADEMY AVE,10/04/2018 05:13:43 PM,10,2018,"Fraud, Swindle",11-49.1-3,IDENTITY FRAUD - FALSE PRETENSE,1,RPapa
2018-00501171,226 EASTWOOD AVE,10/04/2018 06:39:06 PM,10,2018,RI Statute Violation,11-35-17,CRANK OR OBSCENE PHONE CALLS - ALL OTH OFFENSE,1,RPapa
2018-00501172,109 HUXLEY AVE,10/06/2018 05:35:09 PM,10,2018,Vandalism,11-44-1,VANDALISM/MALICIOUS INJURY TO PROPERTY,1,RPapa
2018-00501114,648 BLACKSTONE BLVD,09/22/2018 02:33:33 PM,9,2018,Larceny from Motor Vehicle,11-41-1,LARCENY/U $1500 - FROM MV,1,RPapa
2018-00501106,2 DUDLEY ST,09/20/2018 03:58:48 PM,9,2018,"Fraud, Swindle",11-49.1-3,IDENTITY FRAUD - FALSE PRETENSE,1,RPapa
2018-00501107,154 HOLDEN ST,09/20/2018 06:22:00 PM,9,2018,"Larceny, Other",11-41-1,LARCENY/U $1500 - OTH LAR,1,RPapa
2018-00501109,106 GESLER ST,09/21/2018 10:50:52 AM,9,2018,Larceny from Motor Vehicle,11-41-1,LARCENY/U $1500 - FROM MV,1,RPapa
2018-00501110,POINT ST & EDDY ST,09/21/2018 11:52:35 AM,9,2018,Larceny from Motor Vehicle,11-41-1,LARCENY/U $1500 - FROM MV,1,RPapa
2018-00501111,60 HARBORSIDE BLVD,09/21/2018 01:28:21 PM,9,2018,Vandalism,11-44-1,VANDALISM/MALICIOUS INJURY TO PROPERTY,1,RPapa
2018-00501112,1000 ELMWOOD AVE,09/21/2018 03:02:37 PM,9,2018,"Fraud, Swindle",11-49.1-3,IDENTITY FRAUD - FALSE PRETENSE,1,RPapa
2018-00501114,648 BLACKSTONE BLVD,09/22/2018 02:33:33 PM,9,2018,Vandalism,11-44-1,VANDALISM/MALICIOUS INJURY TO PROPERTY,1,RPapa
2018-00501115,590 SMITH ST,09/22/2018 07:21:48 PM,9,2018,Larceny from Motor Vehicle,11-41-1,LARCENY/U $1500 - FROM MV,1,RPapa
2018-00501116,53 LONGO ST,09/22/2018 07:41:32 PM,9,2018,Vandalism,11-44-1,VANDALISM/MALICIOUS INJURY TO PROPERTY,1,RPapa
2018-00501117,52 NANCY ST,09/22/2018 08:05:46 PM,9,2018,Vandalism,11-44-1,VANDALISM/MALICIOUS INJURY TO PROPERTY,1,RPapa
2018-00501118,100 GASPEE ST,09/22/2018 09:56:32 PM,9,2018,"Larceny, Other",11-41-1,LARCENY/U $1500 - ALL OTH LARCENY,1,RPapa
2018-00501235,151 JASTRAM ST,10/17/2018 02:46:58 PM,10,2018,"Fraud, Swindle",11-49.1-3,IDENTITY FRAUD - FALSE PRETENSE,1,RPapa
2018-00501236,288 THAYER ST,10/17/2018 02:47:21 PM,10,2018,"Larceny, Other",11-41-1,LARCENY/U $1500 - ALL OTH LARCENY,1,RPapa
2018-00501237,PINE ST ,10/17/2018 07:03:58 PM,10,2018,RI Statute Violation,11-35-17,CRANK OR OBSCENE PHONE CALLS - ALL OTH OFFENSE,1,RPapa
2018-00501239,32 CREIGHTON ST,10/18/2018 02:01:33 PM,10,2018,"Fraud, Swindle",11-49.1-3,IDENTITY FRAUD - FALSE PRETENSE,1,RPapa
2018-00501241,30 KENWOOD ST,10/19/2018 08:13:45 PM,10,2018,Vandalism,11-44-1,VANDALISM/MALICIOUS INJURY TO PROPERTY,1,RPapa
2018-00501242,100 11TH ST,10/19/2018 08:39:49 PM,10,2018,"Larceny, Other",11-41-1,LARCENY/U $1500 - ALL OTH LARCENY,1,RPapa
2018-00501243,200 CONGRESS AVE,10/20/2018 10:39:35 AM,10,2018,"Fraud, Swindle",11-49.1-3,IDENTITY FRAUD - FALSE PRETENSE,1,RPapa
2018-00501244,60 LOWELL AVE,10/20/2018 04:50:10 PM,10,2018,Larceny from Motor Vehicle,11-41-1,LARCENY/U $1500 - FROM MV,1,RPapa
2018-00501246,100 GASPEE ST,10/20/2018 10:54:45 PM,10,2018,"Larceny, Other",11-41-1,LARCENY/U $1500 - ALL OTH LARCENY,1,RPapa
2018-00501222,222 IVY ST,10/15/2018 09:25:21 AM,10,2018,Larceny from Motor Vehicle,11-41-1,LARCENY/U $1500 - FROM MV,1,RPapa
2018-00501224,21 EXETER ST,10/15/2018 11:59:53 AM,10,2018,Larceny from Motor Vehicle,11-41-1,LARCENY/U $1500 - FROM MV,1,RPapa
2018-00501223,142 8TH ST,10/15/2018 11:51:17 AM,10,2018,Larceny from Motor Vehicle,11-41-1,LARCENY/U $1500 - FROM MV,1,RPapa
2018-00501225,9 ARNOLD ST,10/15/2018 01:47:44 PM,10,2018,"Larceny, Other",11-41-1,LARCENY/U $1500 - ALL OTH LARCENY,1,RPapa
2018-00501226,120 BRIDGHAM ST,10/16/2018 01:12:52 AM,10,2018,Larceny from Motor Vehicle,11-41-1,LARCENY/U $1500 - FROM MV,1,RPapa
2018-00501227,239 WICKENDEN ST,10/16/2018 08:20:05 AM,10,2018,"Larceny, Other",11-41-1,LARCENY/U $1500 - ALL OTH LARCENY,1,RPapa
2018-00501228,163 LEDGE ST,10/16/2018 08:48:29 AM,10,2018,Larceny from Motor Vehicle,11-41-1,LARCENY/U $1500 - FROM MV,1,RPapa
2018-00501229,10 FRENCH ST,10/16/2018 10:44:39 AM,10,2018,RI Statute Violation,11-35-17,CRANK OR OBSCENE PHONE CALLS - ALL OTH OFFENSE,1,RPapa
2018-00501230,330 RIVER AVE,10/16/2018 01:11:26 PM,10,2018,"Larceny, Other",11-41-1,LARCENY/U $1500 - ALL OTH LARCENY,1,RPapa
2018-00501232,122 MOOREFIELD ST,10/16/2018 07:51:39 PM,10,2018,Vandalism,11-44-1,VANDALISM/MALICIOUS INJURY TO PROPERTY,1,RPapa
2018-00501255,6 MOUNTAIN ST,10/23/2018 11:49:22 PM,10,2018,"Fraud, Swindle",11-49.1-3,IDENTITY FRAUD - FALSE PRETENSE,1,RPapa
2018-00501256,70 PAWTUCKET AVE ,10/24/2018 10:44:33 AM,10,2018,"Fraud, Swindle",11-49.1-3,IDENTITY FRAUD - FALSE PRETENSE,1,RPapa
2018-00501257,101 WHITMARSH ST,10/24/2018 11:48:31 PM,10,2018,Vandalism,11-44-1,VANDALISM/MALICIOUS INJURY TO PROPERTY,1,RPapa
2018-00501258,328 WILLIAMS ST,10/25/2018 01:16:21 AM,10,2018,"Larceny, Other",11-41-1,LARCENY/U $1500 - OTH LAR,1,RPapa
2018-00501259,460 PINE ST 3RD ,10/25/2018 09:30:08 AM,10,2018,Vandalism,11-44-1,VANDALISM/MALICIOUS INJURY TO PROPERTY,1,RPapa
2018-00501260,236 ATLANTIC AVE,10/25/2018 10:28:58 AM,10,2018,Larceny from Motor Vehicle,11-41-1,LARCENY/U $1500 - FROM MV,1,RPapa
2018-00501261,20 PROVIDENCE PL,10/25/2018 01:39:12 PM,10,2018,"Larceny, Other",11-41-1,LARCENY/U $1500 - ALL OTH LARCENY,1,RPapa
2018-00501263,64 COURTLAND ST,10/25/2018 02:51:03 PM,10,2018,"Larceny, Other",11-41-1,LARCENY/U $1500 - OTH LAR,1,RPapa
2018-00501264,15 TEW PL,10/25/2018 04:29:55 PM,10,2018,Vandalism,11-44-1,VANDALISM/MALICIOUS INJURY TO PROPERTY,1,RPapa
2018-00501265,BARTON ST ,10/25/2018 08:21:54 PM,10,2018,"Larceny, Other",11-41-1,LARCENY/U $1500 - ALL OTH LARCENY,1,RPapa
2018-00501266,60 HARTFORD AVE,10/26/2018 02:58:39 AM,10,2018,"Larceny, Other",11-41-1,LARCENY/U $1500 - ALL OTH LARCENY,1,RPapa
2018-00501267,18 ADELPHI AVE,10/26/2018 08:11:42 AM,10,2018,Vandalism,11-44-1,VANDALISM/MALICIOUS INJURY TO PROPERTY,1,RPapa
2018-00501268,301 HARRIS AVE,10/26/2018 12:10:38 PM,10,2018,Larceny from Motor Vehicle,11-41-1,LARCENY/U $1500 - FROM MV,1,RPapa
2018-00501269,415 WICKENDEN ST,10/26/2018 03:12:47 PM,10,2018,"Larceny, Other",11-41-1,LARCENY/U $1500 - OTH LAR,1,RPapa
2018-00501270,49 12TH ST,10/26/2018 03:40:24 PM,10,2018,Larceny from Motor Vehicle,11-41-1,LARCENY/U $1500 - FROM MV,1,RPapa
2018-00501271,16 BABCOCK ST,10/26/2018 04:22:15 PM,10,2018,"Fraud, Swindle",11-49.1-3,IDENTITY FRAUD - FALSE PRETENSE,1,RPapa
2018-00501272,1095 EDDY ST,10/27/2018 06:26:09 AM,10,2018,Vandalism,11-44-1,VANDALISM/MALICIOUS INJURY TO PROPERTY,1,RPapa
2018-00501273,14 RADCLIFFE AVE,10/27/2018 08:26:11 AM,10,2018,Vandalism,11-44-1,VANDALISM/MALICIOUS INJURY TO PROPERTY,1,RPapa
2018-00501274,140 PITMAN ST,10/27/2018 10:45:54 AM,10,2018,"Larceny, Other",11-41-1,LARCENY/U $1500 - ALL OTH LARCENY,1,RPapa
2018-00501275,1000 ELMWOOD AVE,10/27/2018 05:00:46 PM,10,2018,Larceny from Motor Vehicle,11-41-1,LARCENY/U $1500 - FROM MV,1,RPapa
2018-00501316,20 PROVIDENCE PL,11/03/2018 06:13:58 PM,11,2018,"Larceny, Shoplifting",11-41-20,SHOPLIFTING-FELONY - SHOPLIFTING,1,RPapa
2018-00501312,141 WENDELL ST,11/02/2018 07:38:00 PM,11,2018,"Larceny, Other",11-41-1,LARCENY/U $1500 - ALL OTH LARCENY,1,RPapa
2018-00501313,4 RICHMOND SQ,11/02/2018 10:47:36 PM,11,2018,Larceny from Motor Vehicle,11-41-1,LARCENY/U $1500 - FROM MV,1,RPapa
2018-00501314,100 GASPEE ST,11/03/2018 03:02:55 PM,11,2018,"Larceny, Other",11-41-1,LARCENY/U $1500 - ALL OTH LARCENY,1,RPapa
2018-00501315,169 CANAL ST,11/03/2018 04:37:07 PM,11,2018,"Larceny, Other",11-41-1,LARCENY/U $1500 - ALL OTH LARCENY,1,RPapa
2019-00500223,198 OAKLAND AVE,01/18/2019 12:41:07 PM,1,2019,"Fraud, Swindle",11-49.1-3,IDENTITY FRAUD - FALSE PRETENSE,1,RPapa
2019-00500224,96 EATON ST,01/18/2019 01:48:17 PM,1,2019,Larceny from Motor Vehicle,11-41-1,LARCENY/U $1500 - FROM MV,1,RPapa
2019-00500225,177 SALINA 1 ,01/18/2019 03:03:33 PM,1,2019,"Fraud, Swindle",11-49.1-3,IDENTITY FRAUD - FALSE PRETENSE,1,RPapa
2019-00500227,54 ASHBURTON ST,01/18/2019 12:40:18 AM,1,2019,Larceny from Motor Vehicle,11-41-1,LARCENY/U $1500 - FROM MV,1,RPapa
2019-00500214,285 THAYER ST,01/16/2019 06:42:08 PM,1,2019,"Larceny, Other",11-41-1,LARCENY/U $1500 - ALL OTH LARCENY,1,RPapa
2019-00500215,593 EDDY ST,01/17/2019 10:31:47 AM,1,2019,"Larceny, Other",11-41-1,LARCENY/U $1500 - ALL OTH LARCENY,1,RPapa
2019-00500216,790 BROAD ST,01/17/2019 11:05:35 AM,1,2019,Vandalism,11-44-1,VANDALISM/MALICIOUS INJURY TO PROPERTY,1,RPapa
2019-00500217,200 WAYLAND AVE,01/17/2019 01:06:57 PM,1,2019,"Larceny, Other",11-41-1,LARCENY/U $1500 - ALL OTH LARCENY,1,RPapa
2019-00500219,1041 DOUGLAS AVE,01/17/2019 03:01:08 PM,1,2019,"Larceny, Other",11-41-1,LARCENY/U $1500 - ALL OTH LARCENY,1,RPapa
2019-00500220,20 PROVIDENCE PL,01/17/2019 06:24:32 PM,1,2019,"Larceny, Other",11-41-1,LARCENY/U $1500 - ALL OTH LARCENY,1,RPapa
2019-00500221,20 PROVIDENCE PL,01/17/2019 06:49:44 PM,1,2019,"Larceny, Other",11-41-1,LARCENY/U $1500 - ALL OTH LARCENY,1,RPapa
2018-00501472,750 CRANSTON ST,12/10/2018 09:02:14 PM,12,2018,Larceny from Motor Vehicle,11-41-1,LARCENY/U $1500 - FROM MV,1,RPapa
2018-00501461,WEYBOSETTE ST ST ,12/09/2018 10:48:04 AM,12,2018,Larceny from Motor Vehicle,11-41-1,LARCENY/U $1500 - FROM MV,1,RPapa
2018-00501443,36 BASSWOOD AVE,12/03/2018 08:53:18 PM,12,2018,Larceny from Motor Vehicle,11-41-1,LARCENY/U $1500 - FROM MV,1,RPapa
2018-00501413,282 N  MAIN ST,11/27/2018 09:46:58 PM,11,2018,"Larceny, Other",11-41-1,LARCENY/U $1500 - ALL OTH LARCENY,1,RPapa
2018-00501414,102 OAKLAND AVE,11/27/2018 11:02:29 PM,11,2018,"Larceny, Other",11-41-1,LARCENY/U $1500 - ALL OTH LARCENY,1,RPapa
2018-00501448,143 LENOX AVE,12/06/2018 12:17:54 AM,12,2018,"Fraud, Swindle",11-49.1-3,IDENTITY FRAUD - FALSE PRETENSE,1,RPapa
2018-00501449,57 KNOWLES ST ,12/06/2018 09:20:36 AM,12,2018,"Larceny, Other",11-41-1,LARCENY/U $1500 - OTH LAR,1,RPapa
2018-00501450,57 KNOWLES ST ,12/06/2018 09:39:34 AM,12,2018,"Larceny, Other",11-41-1,LARCENY/U $1500 - OTH LAR,1,RPapa
2018-00501452,25 ALMY ST,12/06/2018 12:18:12 PM,12,2018,"Larceny, Other",11-41-1,LARCENY/U $1500 - OTH LAR,1,RPapa
2018-00501453,122 EVERGREEN ST,12/06/2018 07:27:22 PM,12,2018,"Larceny, Other",11-41-1,LARCENY/U $1500 - OTH LAR,1,RPapa
2018-00501454,387 ROCHAMBEAU AVE,12/07/2018 09:25:37 AM,12,2018,RI Statute Violation,11-35-17,CRANK OR OBSCENE PHONE CALLS - ALL OTH OFFENSE,1,RPapa
2018-00501455,233 ROGER WILLIAMS AVE,12/07/2018 11:05:52 AM,12,2018,"Fraud, Swindle",11-49.1-3,IDENTITY FRAUD - FALSE PRETENSE,1,RPapa
2018-00501456,1042 DOUGLAS AVE,12/07/2018 03:49:50 PM,12,2018,"Larceny, Other",11-41-1,LARCENY/U $1500 - OTH LAR,1,RPapa
2018-00501457,1 PROVIDENCE PL,12/08/2018 12:45:34 AM,12,2018,Larceny from Motor Vehicle,11-41-1,LARCENY/U $1500 - FROM MV,1,RPapa
2018-00501458,1 PROVIDENCE PL,12/08/2018 11:20:44 AM,12,2018,Vandalism,11-44-1,VANDALISM/MALICIOUS INJURY TO PROPERTY,1,RPapa
2018-00501459,13 HARMONY DR,12/08/2018 08:54:33 PM,12,2018,"Larceny, Other",11-41-1,LARCENY/U $1500 - ALL OTH LARCENY,1,RPapa
2018-00501460,61 WALLACE 2 ,12/08/2018 10:22:30 PM,12,2018,"Fraud, Swindle",11-49.1-3,IDENTITY FRAUD - FALSE PRETENSE,1,RPapa
2018-00501464,88 N VEAZIE ST 1R ,12/09/2018 12:22:27 PM,12,2018,"Larceny, Other",11-41-1,LARCENY/U $1500 - ALL OTH LARCENY,1,RPapa
2018-00501467,180 PINE ST,12/09/2018 04:49:03 PM,12,2018,"Larceny, Other",11-41-1,LARCENY/U $1500 - ALL OTH LARCENY,1,RPapa
2018-00501468,N NEXUS RM UNIT 3A ,12/09/2018 11:10:44 PM,12,2018,Vandalism,11-44-1,VANDALISM/MALICIOUS INJURY TO PROPERTY,1,RPapa
2018-00501473,155 LAUREL AVE,12/10/2018 10:16:03 PM,12,2018,"Larceny, Other",11-41-1,LARCENY/U $1500 - OTH LAR,1,RPapa
2018-00501317,525 EATON ST,11/04/2018 01:08:33 PM,11,2018,"Fraud, Credit Card",11-49-4,FRAUDULENT USE OF CREDIT CARDS,1,RPapa
2018-00501318,51 STELLA ST,11/04/2018 01:16:09 PM,11,2018,Larceny from Motor Vehicle,11-41-1,LARCENY/U $1500 - FROM MV,1,RPapa
2018-00501319,835 WESTMINSTER ST,11/04/2018 05:02:34 PM,11,2018,Larceny from Motor Vehicle,11-41-1,LARCENY/U $1500 - FROM MV,1,RPapa
2018-00501320,79 PINEHURST ,11/04/2018 07:56:40 PM,11,2018,"Larceny, Other",11-41-1,LARCENY/U $1500 - ALL OTH LARCENY,1,RPapa
2018-00501321,140 PITMAN ST,11/05/2018 09:37:21 AM,11,2018,"Larceny, Other",11-41-1,LARCENY/U $1500 - ALL OTH LARCENY,1,RPapa
2018-00501322,END OF HAZAEL ST BY DOUGLAS AV ST ,11/05/2018 11:16:05 AM,11,2018,Vandalism,11-44-1,VANDALISM/MALICIOUS INJURY TO PROPERTY,1,RPapa
2018-00501323,177 ATWELLS AVE,11/05/2018 03:54:39 PM,11,2018,Larceny from Motor Vehicle,11-41-1,LARCENY/U $1500 - FROM MV,1,RPapa
2018-00501325,235 PLAIN ST,11/05/2018 05:58:58 PM,11,2018,"Larceny, Other",11-41-1,LARCENY/U $1500 - ALL OTH LARCENY,1,RPapa
2018-00501326,1020 NARRAGANSETT BLVD,11/05/2018 06:50:45 PM,11,2018,"Fraud, Credit Card",11-49-4,FRAUDULENT USE OF CREDIT CARDS,1,RPapa
2018-00501327,53 ASHBURTON ST,11/05/2018 11:25:32 PM,11,2018,Vandalism,11-44-1,VANDALISM/MALICIOUS INJURY TO PROPERTY,1,RPapa
2018-00501328,CARGILL STREET WAY ,11/06/2018 10:38:15 PM,11,2018,Larceny from Motor Vehicle,11-41-1,LARCENY/U $1500 - FROM MV,1,RPapa
2018-00501329,FEDERAL STREET ,11/06/2018 11:11:52 PM,11,2018,Vandalism,11-44-1,VANDALISM/MALICIOUS INJURY TO PROPERTY,1,RPapa
2018-00501348,TOCKWOTTONE ST ,11/11/2018 12:15:41 AM,11,2018,Vandalism,11-44-1,VANDALISM/MALICIOUS INJURY TO PROPERTY,1,RPapa
2018-00501347,9 RODMAN ST,11/10/2018 09:59:09 PM,11,2018,"Larceny, Other",11-41-1,LARCENY/U $1500 - ALL OTH LARCENY,1,RPapa
2018-00501349,SHIP STREET ,11/11/2018 03:28:03 AM,11,2018,Larceny from Motor Vehicle,11-41-1,LARCENY/U $1500 - FROM MV,1,RPapa
2018-00501354,241 AMHERST ST,11/12/2018 03:22:37 PM,11,2018,"Larceny, Other",11-41-1,LARCENY/U $1500 - OTH LAR,1,RPapa
2018-00501331,280 ATWELLS AVE,11/07/2018 09:12:11 AM,11,2018,"Fraud, Credit Card",11-49-4,FRAUDULENT USE OF CREDIT CARDS,1,RPapa
2018-00501332,214 RUSHMORE AVE,11/07/2018 11:04:20 AM,11,2018,"Larceny, Other",11-41-1,LARCENY/U $1500 - OTH LAR,1,RPapa
2018-00501333,CARGILL ST ,11/07/2018 02:40:37 PM,11,2018,Larceny from Motor Vehicle,11-41-1,LARCENY/U $1500 - FROM MV,1,RPapa
2018-00501334,DORRANCE ST ,11/08/2018 05:29:38 PM,11,2018,"Larceny, Other",11-41-1,LARCENY/U $1500 - ALL OTH LARCENY,1,RPapa
2018-00501335,20 PROVIDENCE PLACE MALL ,11/08/2018 06:37:05 PM,11,2018,"Larceny, Other",11-41-1,LARCENY/U $1500 - ALL OTH LARCENY,1,RPapa
2018-00501336,ELMWOOD AVE 1 ,11/08/2018 07:15:55 PM,11,2018,"Fraud, Swindle",11-49.1-3,IDENTITY FRAUD - FALSE PRETENSE,1,RPapa
2018-00501337,305 WEST ST,11/09/2018 02:43:03 AM,11,2018,Vandalism,11-44-1,VANDALISM/MALICIOUS INJURY TO PROPERTY,1,RPapa
2018-00501338,8 RINGGOLD ST,11/09/2018 03:04:33 AM,11,2018,Vandalism,11-44-1,VANDALISM/MALICIOUS INJURY TO PROPERTY,1,RPapa
2018-00501339,175 JEWETT ST,11/09/2018 05:46:33 AM,11,2018,Larceny from Motor Vehicle,11-41-1,LARCENY/U $1500 - FROM MV,1,RPapa
2018-00501340,225 ELMWOOD AVE,11/09/2018 03:03:53 PM,11,2018,"Larceny, Other",11-41-1,LARCENY/U $1500 - ALL OTH LARCENY,1,RPapa
2019-00500288,67 RUSSO ST,01/27/2019 09:16:42 PM,1,2019,Vandalism,11-44-1,VANDALISM/MALICIOUS INJURY TO PROPERTY,1,RPapa
2019-00500283,EDDY STREET ,01/26/2019 09:03:03 PM,1,2019,"Fraud, Credit Card",11-49-4,FRAUDULENT USE OF CREDIT CARDS,1,RPapa
2019-00500286,47 PEMBROKE AVE,01/26/2019 11:42:51 PM,1,2019,"Larceny, Other",11-41-1,LARCENY/U $1500 - ALL OTH LARCENY,1,RPapa
2019-00500287,967 WESTMINSTER ST,01/26/2019 11:49:44 PM,1,2019,Larceny from Motor Vehicle,11-41-1,LARCENY/U $1500 - FROM MV,1,RPapa
2019-00500289,CLIFFORD ST & CLAVERICK ST,01/28/2019 09:01:45 AM,1,2019,Larceny from Motor Vehicle,11-41-1,LARCENY/U $1500 - FROM MV,1,RPapa
2019-00500291,12 EAGLE ST,01/28/2019 12:11:48 PM,1,2019,Larceny from Motor Vehicle,11-41-1,LARCENY/U $1500 - FROM MV,1,RPapa
2019-00500292,259 THURBERS AVE,01/28/2019 12:22:51 PM,1,2019,"Fraud, Swindle",11-49.1-3,IDENTITY FRAUD - FALSE PRETENSE,1,RPapa
2019-00500293,265 HARRIS AVE,01/29/2019 02:23:36 AM,1,2019,Vandalism,11-44-1,VANDALISM/MALICIOUS INJURY TO PROPERTY,1,RPapa
2019-00500295,24 N CORLISS ST ,01/29/2019 06:07:51 AM,1,2019,Vandalism,11-44-1,VANDALISM/MALICIOUS INJURY TO PROPERTY,1,RPapa
2019-00500297,210 OAKLAND AVE,01/29/2019 12:51:54 PM,1,2019,Larceny from Motor Vehicle,11-41-1,LARCENY/U $1500 - FROM MV,1,RPapa
2019-00500299,53 ASHBURTON ST,01/29/2019 02:07:53 PM,1,2019,Vandalism,11-44-1,VANDALISM/MALICIOUS INJURY TO PROPERTY,1,RPapa
2019-00500300,145 GROVE ST,01/29/2019 03:58:29 PM,1,2019,Larceny from Motor Vehicle,11-41-1,LARCENY/U $1500 - FROM MV,1,RPapa
2019-00500298,215 ATWELLS AVE ,01/29/2019 01:50:18 PM,1,2019,"Fraud, Swindle",11-49.1-3,IDENTITY FRAUD - FALSE PRETENSE,1,RPapa
2019-00500301,60 CAMDEN AVE,01/29/2019 08:55:25 PM,1,2019,Vandalism,11-44-1,VANDALISM/MALICIOUS INJURY TO PROPERTY,1,RPapa
2019-00500303,1 EMPIRE ST,01/30/2019 07:53:09 AM,1,2019,"Larceny, Other",11-41-1,LARCENY/U $1500 - ALL OTH LARCENY,1,RPapa
2019-00500304,43 GOVERNOR ST,01/30/2019 07:42:05 PM,1,2019,"Fraud, Credit Card",11-49-4,FRAUDULENT USE OF CREDIT CARDS,1,RPapa
2019-00500307,141 BELLEVUE AVE,01/31/2019 02:21:53 PM,1,2019,"Larceny, Other",11-41-1,LARCENY/U $1500 - OTH LAR,1,RPapa
2019-00500309,80 DEAN ST,01/31/2019 09:29:06 PM,1,2019,Larceny from Motor Vehicle,11-41-1,LARCENY/U $1500 - FROM MV,1,RPapa
2019-00500312,1119 N MAIN ST ,02/02/2019 03:16:45 AM,2,2019,Vandalism,11-44-1,VANDALISM/MALICIOUS INJURY TO PROPERTY,1,RPapa
2019-00500313,60 VALLEY ST,02/02/2019 04:30:14 PM,2,2019,Vandalism,11-44-1,VANDALISM/MALICIOUS INJURY TO PROPERTY,1,RPapa
2019-00500337,1000 EDDY ST,02/09/2019 12:37:53 AM,2,2019,Vandalism,11-44-1,VANDALISM/MALICIOUS INJURY TO PROPERTY,1,RPapa
